author,author-pid,paper,top_venue_count,co-author-pid,total_weight,weight,closeness_centrality,normalized_degree_centrality,year,conference,title,Faculty,Position,Gender,Management,Area
Cuntai Guan,95/7006,journals/tbe/LiLYYWZG10,,,,,,,2010,,An EEG-Based BCI System for 2-D Cursor Control by Combining Mu/Beta Rhythm and P300 Potential.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,journals/tbe/LuEGPV10,,,,,,,2010,,Regularized Common Spatial Pattern With Aggregation for EEG Classification in Small-Sample Setting.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/icassp/LotteG10,,,,,,,2010,ICASSP,Learning from other subjects helps reducing Brain-Computer Interface calibration time.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/icassp/ZhangGW10,,,,,,,2010,ICASSP,Towards optimum linear transformation under zero-mean Gaussian mixtures for detection of motor imagery EEG.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/icpr/SattiGCP10,,,,,,,2010,ICPR,A Covariate Shift Minimisation Method to Alleviate Non-stationarity Effects for an Adaptive Brain-Computer Interface.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/icpr/LotteG10,,,,,,,2010,ICPR,Spatially Regularized Common Spatial Patterns for EEG Classification.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/icpr/AngGLLNC10,,,,,,,2010,ICPR,A Brain-Computer Interface for Mental Arithmetic Task from Single-Trial Near-Infrared Spectroscopy Brain Signals.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/icpr/ZhangGA10,,,,,,,2010,ICPR,An Information Theoretic Linear Discriminant Analysis Method.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/ijcnn/AngGLLNC10,,,,,,,2010,IJCNN,Application of rough set-based neuro-fuzzy system in NIRS-based BCI for assessing numerical cognition in classroom.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/ijcnn/LiyanageXGAL10,,,,,,,2010,IJCNN,EEG signal separation for multi-class motor imagery using common spatial patterns based on Joint Approximate Diagonalization.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/iscas/ThomasGTV10,,,,,,,2010,ISCAS,A Study on the impact of spectral variability in brain-computer interface.,Guan Cuntai,Professor,M,N,AI/ML
Chiew Tong Lau,30/6609,conf/iscas/ThomasGTV10,,,,,,,2010,ISCAS,A Study on the impact of spectral variability in brain-computer interface.,Lau Chiew Tong,Associate Professor,M,N,Computer Networks
Chai Quek,q/HiokChaiQuek,conf/pricai/TungQG10,,,,,,,2010,PRICAI,An Evolving Type-2 Neural Fuzzy Inference System.,Quek Hiok Chai,Associate Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/pricai/TungQG10,,,,,,,2010,PRICAI,An Evolving Type-2 Neural Fuzzy Inference System.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,journals/tbe/LiNYGFG09,,,,,,,2009,,Voxel Selection in fMRI Data Analysis Based on Sparse Representation.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,journals/tbe/ThomasGLPA09,,,,,,,2009,,A New Discriminative Common Spatial Pattern Method for Motor Imagery Brain-Computer Interfaces.,Guan Cuntai,Professor,M,N,AI/ML
Chiew Tong Lau,30/6609,journals/tbe/ThomasGLPA09,,,,,,,2009,,A New Discriminative Common Spatial Pattern Method for Motor Imagery Brain-Computer Interfaces.,Lau Chiew Tong,Associate Professor,M,N,Computer Networks
Chai Quek,q/HiokChaiQuek,conf/fuzzIEEE/TungQG09,,,,,,,2009,FUZZ-IEEE,T2-HyFIS-yager: Type 2 hybrid neural fuzzy inference system realizing yager inference.,Quek Hiok Chai,Associate Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/fuzzIEEE/TungQG09,,,,,,,2009,FUZZ-IEEE,T2-HyFIS-yager: Type 2 hybrid neural fuzzy inference system realizing yager inference.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/icassp/LiYNG09,,,,,,,2009,ICASSP,Voxel selection in fMRI data analysis: A sparse representation method.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/iscas/HamadicharefZGWPTA09,,,,,,,2009,ISCAS,Learning EEG-based Spectral-spatial Patterns for Attention Level Measurement.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/iscas/ThomasGTV09,,,,,,,2009,ISCAS,Discriminative FilterBank Selection and EEG Information Fusion for Brain Computer Interface.,Guan Cuntai,Professor,M,N,AI/ML
Chiew Tong Lau,30/6609,conf/iscas/ThomasGTV09,,,,,,,2009,ISCAS,Discriminative FilterBank Selection and EEG Information Fusion for Brain Computer Interface.,Lau Chiew Tong,Associate Professor,M,N,Computer Networks
Cuntai Guan,95/7006,journals/ml/LiG08,,,,,,,2008,,Joint feature re-extraction and classification using an iterative semi-supervised support vector machine algorithm.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,journals/prl/LiGLC08,,,,,,,2008,,A self-training semi-supervised SVM algorithm and its application in an EEG-based brain computer interface speller system.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,journals/tbe/ZhangGW08,,,,,,,2008,,Asynchronous P300-Based Brain-Computer Interfaces: A Computational Approach With Statistical Models.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,journals/tnn/LiCAXG08,,,,,,,2008,,Equivalence Probability and Sparsity of Two Sparse Solutions in Sparse Representation.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/bmei/HamadicharefGIHW08,,,,,,,2008,BMEI (1),Performance Evaluation and Fusion of Methods for Early Detection of Alzheimer Disease.,Guan Cuntai,Professor,M,N,AI/ML
Chai Quek,q/HiokChaiQuek,conf/iconip/TungQG08,,,,,,,2008,ICONIP (1),HyFIS-Yager-gDIC: A Self-organizing Hybrid Neural Fuzzy Inference System Realizing Yager Inference.,Quek Hiok Chai,Associate Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/iconip/TungQG08,,,,,,,2008,ICONIP (1),HyFIS-Yager-gDIC: A Self-organizing Hybrid Neural Fuzzy Inference System Realizing Yager Inference.,Guan Cuntai,Professor,M,N,AI/ML
Shijian Lu,42/2718,conf/icpr/LuGZ08,,,,,,,2008,ICPR,Subject-independent brain computer interface through boosting.,Lu Shijian,Assistant Professor,M,N,Computer Vision
Cuntai Guan,95/7006,conf/icpr/LuGZ08,,,,,,,2008,ICPR,Subject-independent brain computer interface through boosting.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/ijcnn/LiWZG08,,,,,,,2008,IJCNN,An EEG-based BCI system for 2D cursor control.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/ijcnn/AngCZG08,,,,,,,2008,IJCNN,Filter Bank Common Spatial Pattern (FBCSP) in Brain-Computer Interface.,Guan Cuntai,Professor,M,N,AI/ML
Shijian Lu,42/2718,conf/ijcnn/LuGZ08,,,,,,,2008,IJCNN,Learning adaptive subject-independent P300 models for EEG-based brain-computer interfaces.,Lu Shijian,Assistant Professor,M,N,Computer Vision
Cuntai Guan,95/7006,conf/ijcnn/LuGZ08,,,,,,,2008,IJCNN,Learning adaptive subject-independent P300 models for EEG-based brain-computer interfaces.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,journals/ejasp/ZhuGWCW07,,,,,,,2007,,Expectation-Maximization Method for EEG-Based Continuous Cursor Control.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,journals/expert/RebsamenBGZTZLA07,,,,,,,2007,,Controlling a Wheelchair Indoors Using Thought.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,journals/neuroimage/SitaramZGTHISB07,,,,,,,2007,,Temporal classification of multichannel near-infrared spectroscopy signals of motor imagery for developing a brain-computer interface.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/icassp/DatG07,,,,,,,2007,ICASSP (1),Feature Selection Based on Fisher Ratio and Mutual Information Analyses for Robust Brain Computer Interface.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/icassp/LiLGC07,,,,,,,2007,ICASSP (1),A Self-Training Semi-Supervised Support Vector Machine Algorithm and its Applications in Brain Computer Interface.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/icmcs/ZhangGW07,,,,,,,2007,ICME,Brainy Communicator.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,journals/neco/LiG06,,,,,,,2006,,An Extended EM Algorithm for Joint Feature Extraction and Classification in Brain-Computer Interfaces.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,journals/tit/LiACG06,,,,,,,2006,,Probability Estimation for Recoverability Analysis of Blind Source Separation Based on Sparse Representation.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/ica/LiCAG06,,,,,,,2006,ICA,Analysis of Source Sparsity and Recoverability for SCA Based Blind Source Separation.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/icpr/ZhangG06,,,,,,,2006,ICPR (1),A Kernel-based Signal Localization Method for NIRS Brain-computer Interfaces.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/iscas/ZhangGL06,,,,,,,2006,ISCAS,Signal processing for brain-computer interface: enhance feature extraction and classification.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/interspeech/XuCDGL03,,,,,,,2003,INTERSPEECH,On unit analysis for Cantonese corpus-based TTS.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/interspeech/MaGLL02,,,,,,,2002,INTERSPEECH,Multilingual speech recognition with language identification.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/interspeech/GuanLL97,,,,,,,1997,EUROSPEECH,A space transformation approach for robust speech recognition in noisy environments.,Guan Cuntai,Professor,M,N,AI/ML
Cuntai Guan,95/7006,conf/icassp/GuanCW93,,,,,,,1993,ICASSP (2),Direct modulation on LPC coefficients with application to speech enhancement and improving the performance of speech recognition in noise.,Guan Cuntai,Professor,M,N,AI/ML
Ying He 0001,h/YingHe1,journals/cad/Du0FMX21,,,,,,,2021,,On the Vertex-oriented Triangle Propagation (VTP) Algorithm: Parallelization and Approximation.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/pami/TaoZDFPH21,,,,,,,2021,,Parallel and Scalable Heat Methods for Geodesic Distance Computation.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/tip/GuLHZ21,,,,,,,2021,,Blur Removal Via Blurred-Noisy Image Pair.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/tvcg/MaoZXYLH21,,,,,,,2021,,Automatic Sitting Pose Generation for Ergonomic Ratings of Chairs.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/tvcg/ZhangLQH21,,,,,,,2021,,Pointfilter: Point Cloud Filtering via Encoder-Decoder Modeling.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/cad/PanLGTLHQ20,,,,,,,2020,,HLO: Half-kernel Laplacian operator for surface smoothing.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/cad/YeYGHL20,,,,,,,2020,,Dirichlet energy of Delaunay meshes and intrinsic Delaunay triangulations.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/cad/CaoZXCLXZH20,,,,,,,2020,,Computing Smooth Quasi-geodesic Distance Field (QGDF) with Quadratic Programming.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/cgf/WangYMXHCXW20,,,,,,,2020,,Robust Computation of 3D Apollonius Diagrams.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/jcst/HuHM20,,,,,,,2020,,Preface.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/tog/AdikusumaFH20,,,,,,,2020,,Fast Construction of Discrete Geodesic Graphs.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/tvcg/HouSFLHQHH20,,,,,,,2020,,Poisson Vector Graphics (PVG).,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,conf/cw/LiuWWH20,,,,,,,2020,CW,PhysioTreadmill: An Auto-Controlled Treadmill Featuring Physiological-Data-Driven Visual/Audio Feedback.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,conf/eccv/QianHK020,,,,,,,2020,ECCV (19),PUGeo-Net: A Geometry-Centric Network for 3D Point Cloud Upsampling.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,conf/iconip/ZhangFLQRZH20,,,,,,,2020,ICONIP (1),Deep Patch-Based Human Segmentation.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/corr/abs-2002-05968,,,,,,,2020,,Pointfilter: Point Cloud Filtering via Encoder-Decoder Modeling.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/corr/abs-2002-10277,,,,,,,2020,,PUGeo-Net: A Geometry-centric Network for 3D Point Cloud Upsampling.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/corr/abs-2003-03551,,,,,,,2020,,STD-Net: Structure-preserving and Topology-adaptive Deformation Network for 3D Reconstruction from a Single Image.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/corr/abs-2005-00383,,,,,,,2020,,MOPS-Net: A Matrix Optimization-driven Network forTask-Oriented 3D Point Cloud Downsampling.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/corr/abs-2007-05661,,,,,,,2020,,Deep Patch-based Human Segmentation.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/corr/abs-2011-12745,,,,,,,2020,,Deep Magnification-Arbitrary Upsampling over 3D Point Clouds.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/corr/abs-2012-03028,,,,,,,2020,,ParaNet: Deep Regular Representation for 3D Point Clouds.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/corr/abs-2012-15638,,,,,,,2020,,CorrNet3D: Unsupervised End-to-end Learning of Dense Correspondence for 3D Point Clouds.,He Ying,Associate Professor,M,N,Computer Graphics
Jianmin Zheng,1297587,journals/cad/YeLZHH19,,,,,,,2019,,DE-Path: A Differential-Evolution-Based Method for Computing Energy-Minimizing Paths on Surfaces.,Zheng Jianmin,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/cad/YeLZHH19,,,,,,,2019,,DE-Path: A Differential-Evolution-Based Method for Computing Energy-Minimizing Paths on Surfaces.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/cad/FuHHZZL19,,,,,,,2019,,Vectorization Based Color Transfer for Portrait Images.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/cad/YingHFHYWY19,,,,,,,2019,,Parallelizing discrete geodesic algorithms with perfect efficiency.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/cgf/WeiZGMXH19,,,,,,,2019,,Field-aligned Quadrangulation for Image Vectorization.,He Ying,Associate Professor,M,N,Computer Graphics
Jun Luo 0001,42/2501-1,journals/cviu/LuDLCYH19,,,,,,,2019,,3D articulated skeleton extraction using a single consumer-grade depth camera.,Luo Jun,Associate Professor,M,N,Computer Networks
Ying He 0001,h/YingHe1,journals/cviu/LuDLCYH19,,,,,,,2019,,3D articulated skeleton extraction using a single consumer-grade depth camera.,He Ying,Associate Professor,M,N,Computer Graphics
Jun Luo 0001,42/2501-1,journals/iotj/LiHWLHYC19,,,,,,,2019,,VisioMap: Lightweight 3-D Scene Reconstruction Toward Natural Indoor Localization.,Luo Jun,Associate Professor,M,N,Computer Networks
Ying He 0001,h/YingHe1,journals/iotj/LiHWLHYC19,,,,,,,2019,,VisioMap: Lightweight 3-D Scene Reconstruction Toward Natural Indoor Localization.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/jvcir/ChenCLHHLH19,,,,,,,2019,,ImmerTai: Immersive Motion Learning in VR Environments.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/tog/YuYLHW19,,,,,,,2019,,LineUp: Computing Chain-Based Physical Transformation.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/tog/MaHSZZW19,,,,,,,2019,,Constructing 3D Self-Supporting Surfaces with Isotropic Stress Using 4D Minimal Hypersurfaces of Revolution.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,conf/iccv/YeYYL019,,,,,,,2019,ICCV,Fast Computation of Content-Sensitive Superpixels and Supervoxels Using Q-Distances.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/corr/abs-1903-10667,,,,,,,2019,,Kernel-Free Image Deblurring with a Pair of Blurred/Noisy Images.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/corr/abs-1905-04678,,,,,,,2019,,HLO: Half-kernel Laplacian Operator for Surface Smoothing.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/corr/abs-1907-00523,,,,,,,2019,,"Geodesic Centroidal Voronoi Tessellations: Theories, Algorithms and Applications.",He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/cad/FuHSXLWQH18,,,,,,,2018,,Decorating 3D models with Poisson vector graphics.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/cad/XinWHZCTS18,,,,,,,2018,,Lightweight preprocessing and fast query of geodesic distance via proximity graph.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/cga/JadoonWLHW18,,,,,,,2018,,Interactive Partitioning of 3D Models into Printable Parts.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/cominfsys/ChenLXHZT18,,,,,,,2018,,An approximate method for circle packing and disc covering.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/cominfsys/ChenLXZHT18,,,,,,,2018,,Algebraic equation of geodesics on the 2D Euclidean space with an exponential density function.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/cvgip/ChenLLYXHT18,,,,,,,2018,,FoldedGI: A highly parallel algorithm for interference detection by folding a geometry image into a 1D buffer.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/pami/LiuYLH18,,,,,,,2018,,Intrinsic Manifold SLIC: A Simple and Efficient Method for Computing Content-Sensitive Superpixels.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/tase/YiWLHW18,,,,,,,2018,,Delta DLP 3-D Printing of Large Models.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/tog/YiL018,,,,,,,2018,,Delaunay mesh simplification with differential evolution.,He Ying,Associate Professor,M,N,Computer Graphics
Jun Luo 0001,42/2501-1,journals/corr/abs-1803-06783,,,,,,,2018,,Low Rank Matrix Approximation for Geometry Filtering.,Luo Jun,Associate Professor,M,N,Computer Networks
Ying He 0001,h/YingHe1,journals/corr/abs-1803-06783,,,,,,,2018,,Low Rank Matrix Approximation for Geometry Filtering.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/corr/abs-1812-06060,,,,,,,2018,,Parallel and Scalable Heat Method.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/cad/LiuCXHLZ17,,,,,,,2017,,An optimization-driven approach for computing geodesic paths on triangle meshes.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/cagd/WangFWXH17,,,,,,,2017,,Discrete geodesic graph (DGG) for computing geodesic distances on polyhedral surfaces.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/ipl/LiuFXH17,,,,,,,2017,,Space complexity of exact discrete geodesic algorithms on regular triangulations.,He Ying,Associate Professor,M,N,Computer Graphics
Ying He 0001,h/YingHe1,journals/tcsv/HouCMH17,,,,,,,2017,,Sparse Low-Rank Matrix Approximation for Data Compression.,He Ying,Associate Professor,M,N,Computer Graphics
Jun Luo 0001,42/2501-1,journals/tmc/LiLSH17,,,,,,,2017,,ART: Adaptive fRequency-Temporal Co-Existing of ZigBee and WiFi.,Luo Jun,Associate Professor,M,N,Computer Networks
Ying He 0001,h/YingHe1,journals/tmc/LiLSH17,,,,,,,2017,,ART: Adaptive fRequency-Temporal Co-Existing of ZigBee and WiFi.,He Ying,Associate Professor,M,N,Computer Graphics
